order_id,order_date,coupon_code,book_purchased,order_total,bonus_payout,won_lottery,amazon_name
278882,2022-06-14 21:58:28,e6rb34,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
278883,2022-06-14 22:02:15,4qd515,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
278884,2022-06-14 22:02:22,4gjl50,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
278885,2022-06-14 22:06:48,wtgz50,Stateline,0.99,2.01,1,Stateline
278886,2022-06-14 22:09:42,c4tj33,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
278887,2022-06-14 22:11:58,nikj17,Waco: A Survivor's Story,2.99,0.0,0,Waco: A Survivor's Story
278888,2022-06-14 22:12:36,gjog31,Primordial Earth,0.99,0.0,0,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
278889,2022-06-14 22:14:00,pjdt63,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278890,2022-06-14 22:15:53,dgkn40,The Power Of Hades,0.99,0.0,0,The Power of Hades: A Fated Mates Fantasy Romance (The Hades Trials Book 1)
278891,2022-06-14 22:16:39,m5zz25,Primordial Earth,0.99,0.0,0,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
278892,2022-06-14 22:16:54,omd041,The Perfect Suitor,0.99,0.0,0,The Perfect Suitor: A gripping psychological thriller with a shocking twist
278893,2022-06-14 22:17:02,lbqx20,The Ghost,2.99,0.009999999999999787,1,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
278894,2022-06-14 22:17:21,s36z47,It's Not About You,1.99,1.01,1,It's Not About You: A Brief Guide to a Meaningful Life
278895,2022-06-14 22:21:01,7buu64,I Survived To Tell,0.99,0.0,0,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
278896,2022-06-14 22:23:23,vjan34,The School Mistress,0.99,0.0,0,The School Mistress (Emerson Pass Historicals Book 1)
278897,2022-06-14 22:25:20,bqqv34,Time Limits,1.99,0.0,0,Time Limits: A Marc McKnight Time Travel Adventure (Marc McKnight Time Travel Adventures Book 1)
278898,2022-06-14 22:27:56,wmg610,Exodus,0.99,0.0,0,Exodus: Alpha Colony Book 1
278899,2022-06-14 22:38:12,cepw53,I Survived To Tell,0.99,0.0,0,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
278900,2022-06-14 22:38:25,oigm33,Don't Lie To Me,0.99,0.0,0,DON'T LIE TO ME (Eva Rae Thomas Mystery Book 1)
278901,2022-06-14 22:39:52,vvgh12,Legends And Lattes,2.99,0.009999999999999787,1,Legends & Lattes: A Novel of High Fantasy and Low Stakes
278902,2022-06-14 22:46:16,d8yu17,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
278903,2022-06-14 22:46:27,a95k20,Death of a Laird,1.99,1.01,1,Death of a Laird: A Hamish Macbeth Short Story (Digital Original) (A Hamish Macbeth Mystery)
278904,2022-06-14 22:49:04,caas11,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
278905,2022-06-14 22:51:21,lkgq34,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
278906,2022-06-14 22:54:00,qxy712,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278907,2022-06-14 22:56:00,rmyu12,Truck Driver,0.99,2.01,1,Truck Driver
278908,2022-06-14 23:01:10,d0kk13,Remember Me?,0.99,0.0,0,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
278909,2022-06-14 23:01:34,5djp71,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
278910,2022-06-14 23:02:38,t9os10,Saint Justice,0.99,0.0,0,Saint Justice (Christopher Wren Thrillers Book 1)
278911,2022-06-14 23:07:14,tkov23,Black Autumn,0.99,0.0,0,Black Autumn: Surviving the Crash (The Black Autumn Series Book 1)
278912,2022-06-14 23:10:03,bxv074,The Perfect Suitor,0.99,0.0,0,The Perfect Suitor: A gripping psychological thriller with a shocking twist
278913,2022-06-14 23:10:55,kcrl33,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
278914,2022-06-14 23:14:55,1gne15,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
278915,2022-06-14 23:15:51,0pjy64,Primordial Earth,0.99,2.01,1,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
278916,2022-06-14 23:22:57,kwow27,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278917,2022-06-14 23:23:10,0dkr50,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278918,2022-06-14 23:25:09,yftb24,The Man Eating Leopard of Rudraprayag,1.49,0.0,0,The Man Eating Leopard of Rudraprayag
278919,2022-06-14 23:27:15,wcms34,The Making Of The Godfather,0.99,0.0,0,The Making of the Godfather
278920,2022-06-14 23:36:17,ky8212,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
278921,2022-06-14 23:36:46,kgxz53,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278922,2022-06-14 23:38:02,d00f10,The Lost Girl In Paris,0.99,0.0,0,The Lost Girl in Paris: A brand new gripping and heartbreaking WW2 historical novel for 2022
278923,2022-06-14 23:45:33,us1a20,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
278924,2022-06-14 23:46:40,bo4h25,Mrs. Kennedy And Me,1.99,1.01,1,Mrs. Kennedy and Me: An Intimate Memoir
278925,2022-06-14 23:55:32,m5el25,Dark Stranger The Dream,0.99,2.01,1,Dark Stranger The Dream (The Children Of The Gods Paranormal Romance Book 1)
278926,2022-06-15 00:09:04,aoyw12,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
278927,2022-06-15 00:16:10,sgmt41,I Survived To Tell,0.99,2.01,1,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
278928,2022-06-15 00:23:21,1cq510,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
278929,2022-06-15 00:51:26,6mcy63,The Legs Are The Last To Go,1.99,0.0,0,"The Legs Are the Last to Go: Aging, Acting, Marrying, and Other Things I Learned the Hard Way"
278930,2022-06-15 01:14:03,fjno22,Truck Driver,0.99,0.0,0,Truck Driver
278931,2022-06-15 01:15:07,llbn65,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278932,2022-06-15 01:20:24,eabn53,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278933,2022-06-15 01:25:44,gyyu13,Pestilence,2.99,0.0,0,Pestilence (The Four Horsemen Book 1)
278934,2022-06-15 01:27:03,07iq23,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
278935,2022-06-15 02:04:27,s7i910,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
278936,2022-06-15 02:07:06,ockp40,The Zen Of Dancing In The Rain,0.99,2.01,1,The Zen of Dancing in the Rain : Becoming One with the Storm
278937,2022-06-15 02:09:12,aefd12,I Survived To Tell,0.99,2.01,1,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
278938,2022-06-15 02:13:10,voio60,Rebound Love,2.99,0.0,0,Rebound Love (Whiskey Run: Sugar)
278939,2022-06-15 02:28:03,x6kt71,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
278940,2022-06-15 02:36:24,mifs53,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278941,2022-06-15 02:45:04,w6lh50,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
278942,2022-06-15 02:50:27,fqko52,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
278943,2022-06-15 03:02:04,ocmi16,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278944,2022-06-15 03:03:30,c9ko13,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278945,2022-06-15 03:16:18,4bqp16,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278946,2022-06-15 04:09:06,0fm416,Rebound Love,2.99,0.0,0,Rebound Love (Whiskey Run: Sugar)
278947,2022-06-15 04:12:06,quqr11,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
278948,2022-06-15 04:12:09,c6yt11,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
278949,2022-06-15 04:23:37,ablt21,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278950,2022-06-15 04:40:20,icbl17,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
278951,2022-06-15 04:42:19,pefd16,Mrs. Kennedy And Me,1.99,1.01,1,Mrs. Kennedy and Me: An Intimate Memoir
278952,2022-06-15 04:43:13,s8wf27,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
278953,2022-06-15 04:50:25,613014,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
278954,2022-06-15 04:54:48,f3w123,The Prince And The Troll,1.99,0.0,0,The Prince and the Troll (Faraway collection)
278955,2022-06-15 04:57:55,9ux656,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278956,2022-06-15 05:07:51,jhr211,Left Out By The System,2.99,0.0,0,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
278957,2022-06-15 05:27:44,jegs57,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
278958,2022-06-15 05:56:45,lu5253,The Making Of The Godfather,0.99,0.0,0,The Making of the Godfather
278959,2022-06-15 06:03:15,ptwx30,The Making Of The Godfather,0.99,0.0,0,The Making of the Godfather
278960,2022-06-15 06:10:44,atmm41,I Survived To Tell,0.99,2.01,1,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
278961,2022-06-15 06:35:04,u6s726,It's Not About You,1.99,0.0,0,It's Not About You: A Brief Guide to a Meaningful Life
278962,2022-06-15 06:43:29,iocg15,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278963,2022-06-15 06:44:38,l1vj45,Mrs. Kennedy And Me,1.99,1.01,1,Mrs. Kennedy and Me: An Intimate Memoir
278964,2022-06-15 06:45:20,kwwu64,Punch Me Up To The Gods,1.99,1.01,1,Punch Me Up To The Gods: A Memoir
278965,2022-06-15 06:51:50,fyxa25,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
278966,2022-06-15 06:52:22,ytf636,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278967,2022-06-15 06:59:43,cylk14,Don't Lie To Me,0.99,2.01,1,DON'T LIE TO ME (Eva Rae Thomas Mystery Book 1)
278968,2022-06-15 07:22:45,urvi33,The Perfect Suitor,0.99,2.01,1,The Perfect Suitor: A gripping psychological thriller with a shocking twist
278969,2022-06-15 07:23:56,mnu320,Remember Me?,0.99,2.01,1,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
278970,2022-06-15 07:31:48,lnza13,Visitor,0.99,0.0,0,Visitor (Transcendence Book 1)
278971,2022-06-15 07:36:49,6dvo37,The Girls On The Shore,0.99,0.0,0,The Girls on the Shore
278972,2022-06-15 07:42:37,ezxl10,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
278973,2022-06-15 07:46:31,gfzd14,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278974,2022-06-15 07:50:15,5cr645,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278975,2022-06-15 07:52:12,bkji24,Secrets At The Last House Before The Sea,2.99,0.0,0,Secrets at the Last House Before the Sea: A gripping and emotional page-turner (Heaven's Cove Book 1)
278976,2022-06-15 07:53:50,jpp613,The Ghost,2.99,0.0,0,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
278977,2022-06-15 08:02:34,y2cd54,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
278978,2022-06-15 08:04:37,xpbm66,Amidst a Snowstorm Of Love,0.99,0.0,0,Amidst a Snowstorm of Love: A Historical Western Romance Book
278979,2022-06-15 08:09:56,cjst17,A Dragon's Chains,2.99,0.009999999999999787,1,A Dragon's Chains: An Epic Fantasy Saga (The Remembered War Book 1)
278980,2022-06-15 08:19:50,q8xq14,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
278981,2022-06-15 08:22:50,uvlr53,Relics Of Utopia,0.99,0.0,0,Relics of Utopia (Starship Gilead Book 1)
278982,2022-06-15 08:24:54,uog574,Dark Purpose,1.49,1.51,1,Dark Purpose (Charli Cross Mystery Series Book 1)
278983,2022-06-15 08:25:07,fzod12,Pestilence,2.99,0.0,0,Pestilence (The Four Horsemen Book 1)
278984,2022-06-15 08:25:12,o2eb12,The Snowdonia Killings,2.99,0.009999999999999787,1,The Snowdonia Killings: A Snowdonia Murder Mystery Book 1 (A DI Ruth Hunter Crime Thriller)
278985,2022-06-15 08:27:50,chea12,It's Not About You,1.99,0.0,0,It's Not About You: A Brief Guide to a Meaningful Life
278986,2022-06-15 08:31:41,s6ja10,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
278987,2022-06-15 08:36:58,zma440,Stateline,0.99,2.01,1,Stateline
278988,2022-06-15 08:40:51,fqqo20,Stateline,0.99,2.01,1,Stateline
278989,2022-06-15 08:44:43,qjkl63,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278990,2022-06-15 08:46:11,wilg14,Don't Lie To Me,0.99,2.01,1,DON'T LIE TO ME (Eva Rae Thomas Mystery Book 1)
278991,2022-06-15 08:47:04,uxz263,Herland,0.99,2.01,1,"Herland (1915) (includes ""The Yellow Wallpaper"")"
278992,2022-06-15 08:47:52,jldg41,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
278993,2022-06-15 08:48:26,mjve63,Dark Purpose,1.49,1.51,1,Dark Purpose (Charli Cross Mystery Series Book 1)
278994,2022-06-15 08:48:41,wlcp20,The School Mistress,0.99,0.0,0,The School Mistress (Emerson Pass Historicals Book 1)
278995,2022-06-15 08:51:52,qofp20,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
278996,2022-06-15 08:59:45,5hci64,Kingdoms At War,0.99,2.01,1,Kingdoms at War: An Epic Fantasy Adventure (Dragon Gate Book 1)
278997,2022-06-15 09:06:50,uhs915,There's A Bear In The House!,1.99,0.0,0,There's a Bear In the House!
278998,2022-06-15 09:11:28,scho40,Marriage With A Proper Stranger,0.99,0.0,0,Marriage with a Proper Stranger (Men of Wollstonecraft Hall Book 1)
278999,2022-06-15 09:12:23,s6m837,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279000,2022-06-15 09:13:44,nlpi76,The Prince And The Troll,1.99,0.0,0,The Prince and the Troll (Faraway collection)
279001,2022-06-15 09:14:50,sgxt33,Black Cop's Kid,1.99,0.0,0,Black Cop's Kid: An Essay
279002,2022-06-15 09:30:13,7pzh15,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
279003,2022-06-15 09:33:31,sc9t20,The Accidental Demon Slayer,0.99,0.0,0,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
279004,2022-06-15 09:42:48,gepl45,Stateline,0.99,0.0,0,Stateline
279005,2022-06-15 09:46:00,dy4q56,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
279006,2022-06-15 09:46:43,qudb16,The School Mistress,0.99,0.0,0,The School Mistress (Emerson Pass Historicals Book 1)
279007,2022-06-15 10:00:32,rbpd43,The Ghost,2.99,0.0,0,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
279008,2022-06-15 10:01:43,hhgo12,The Golden Girls' Getaway,0.99,2.01,1,"The Golden Girls' Getaway: The perfect feel-good, funny read from USA Today bestseller Judy Leigh for 2022"
279009,2022-06-15 10:08:05,plyl13,I Survived To Tell,0.99,0.0,0,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
279010,2022-06-15 10:09:32,qt3i10,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279011,2022-06-15 10:12:08,g4ll62,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279012,2022-06-15 10:18:34,suoc34,Relics Of Utopia,0.99,0.0,0,Relics of Utopia (Starship Gilead Book 1)
279013,2022-06-15 10:21:47,wrv216,Waco: A Survivor's Story,2.99,0.0,0,Waco: A Survivor's Story
279014,2022-06-15 10:22:13,rtya10,Trayvon: Ten Years Later,1.99,1.01,1,Trayvon: Ten Years Later
279015,2022-06-15 10:23:17,eitr11,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
279016,2022-06-15 10:35:32,y0tb42,The School Mistress,0.99,2.01,1,The School Mistress (Emerson Pass Historicals Book 1)
279017,2022-06-15 10:37:01,xxyf73,The Perfect Suitor,0.99,2.01,1,The Perfect Suitor: A gripping psychological thriller with a shocking twist
279018,2022-06-15 10:41:42,giex40,Witch's Sorrow,2.99,0.009999999999999787,1,Witch's Sorrow: A Witch Detective Urban Fantasy (Alice Skye series Book 1)
279019,2022-06-15 10:53:51,go8l20,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
279020,2022-06-15 10:54:33,wj3y56,Exodus,0.99,0.0,0,Exodus: Alpha Colony Book 1
279021,2022-06-15 11:09:58,6gd474,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
279022,2022-06-15 11:12:29,vmgp15,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279023,2022-06-15 11:13:23,n1ol20,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279024,2022-06-15 11:16:37,hdgj41,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
279025,2022-06-15 11:20:53,2fj926,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279029,2022-06-15 11:30:09,kgdk34,The Power Of Hades,0.99,2.01,1,The Power of Hades: A Fated Mates Fantasy Romance (The Hades Trials Book 1)
279030,2022-06-15 11:31:02,mjre45,Rhapsodic,2.99,0.009999999999999787,1,Rhapsodic (The Bargainer Book 1)
279031,2022-06-15 11:35:57,9ce337,Relics Of Utopia,0.99,2.01,1,Relics of Utopia (Starship Gilead Book 1)
279032,2022-06-15 11:37:23,nccw27,Black Cop's Kid,1.99,1.01,1,Black Cop's Kid: An Essay
279033,2022-06-15 11:38:16,g1p846,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
279034,2022-06-15 11:47:27,smrz10,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
279035,2022-06-15 11:47:47,lkml32,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
279036,2022-06-15 11:50:42,wtnk23,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279037,2022-06-15 11:53:10,nbgp52,Where Away,0.99,0.0,0,Where Away (Illustrated): The Story of the USS Marblehead
279038,2022-06-15 11:54:17,wtrb10,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
279039,2022-06-15 11:54:51,wflt21,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
279040,2022-06-15 11:58:51,twkz10,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279041,2022-06-15 12:06:21,dwun25,Kingdoms At War,0.99,0.0,0,Kingdoms at War: An Epic Fantasy Adventure (Dragon Gate Book 1)
279042,2022-06-15 12:07:07,lyb120,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279043,2022-06-15 12:11:01,w7de65,Claimed,0.99,0.0,0,Claimed: A Sci-Fi Alien Romance (Fated Mates of the Kalixian Warriors Book 1)
279044,2022-06-15 12:17:18,5ddv25,Sisters Behaving Badly,2.99,0.0,0,"Sisters Behaving Badly: The laugh-out-loud, feel-good adventure from #1 bestselling author Maddie Please for 2022"
279045,2022-06-15 12:18:11,1nwn15,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
279046,2022-06-15 12:25:07,czx434,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279047,2022-06-15 12:28:08,xiiz16,Visitor,0.99,2.01,1,Visitor (Transcendence Book 1)
279048,2022-06-15 12:30:44,eha852,Murder At Melrose Court,2.99,0.0,0,Murder at Melrose Court: A 1920s Country House Murder Mystery ( Heathcliff Lennox Book 1 )
279049,2022-06-15 12:35:49,gzvv12,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279050,2022-06-15 12:40:33,ena142,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
279051,2022-06-15 12:41:22,x6ot42,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279052,2022-06-15 12:41:58,lzqt74,The Mountain Man's Mail-Order Surprise,0.99,2.01,1,The Mountain Man's Mail-Order Surprise: Inspirational Western Mail Order Bride Romance (Iron Creek Brides Book 1)
279053,2022-06-15 12:42:08,weh312,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
279054,2022-06-15 12:43:29,dtmt27,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279055,2022-06-15 12:45:28,0ljt20,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279056,2022-06-15 12:48:58,znwd20,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279057,2022-06-15 12:50:46,ep0e73,Exodus,0.99,0.0,0,Exodus: Alpha Colony Book 1
279058,2022-06-15 12:53:11,jnpg41,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
279059,2022-06-15 13:03:09,e4ix20,The School Mistress,0.99,2.01,1,The School Mistress (Emerson Pass Historicals Book 1)
279060,2022-06-15 13:03:30,jrsv27,Kingdoms At War,0.99,0.0,0,Kingdoms at War: An Epic Fantasy Adventure (Dragon Gate Book 1)
279061,2022-06-15 13:04:13,gwvn65,Visitor,0.99,0.0,0,Visitor (Transcendence Book 1)
279062,2022-06-15 13:05:15,1qr775,Time Limits,1.99,0.0,0,Time Limits: A Marc McKnight Time Travel Adventure (Marc McKnight Time Travel Adventures Book 1)
279063,2022-06-15 13:07:55,tvm730,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
279064,2022-06-15 13:08:18,wqk636,Black Autumn,0.99,2.01,1,Black Autumn: Surviving the Crash (The Black Autumn Series Book 1)
279065,2022-06-15 13:10:13,gcc734,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
279066,2022-06-15 13:17:40,195844,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
279067,2022-06-15 13:18:09,zkou53,Exodus,0.99,2.01,1,Exodus: Alpha Colony Book 1
279068,2022-06-15 13:19:22,8ybq73,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
279069,2022-06-15 13:21:42,hk6l10,Dark Stranger The Dream,0.99,0.0,0,Dark Stranger The Dream (The Children Of The Gods Paranormal Romance Book 1)
279070,2022-06-15 13:31:35,nkjy50,The Making Of The Godfather,0.99,2.01,1,The Making of the Godfather
279071,2022-06-15 13:32:25,ytrj33,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
279072,2022-06-15 13:46:40,ydla12,The Prince And The Troll,1.99,0.0,0,The Prince and the Troll (Faraway collection)
279073,2022-06-15 13:52:35,kyhr71,Marriage With A Proper Stranger,0.99,0.0,0,Marriage with a Proper Stranger (Men of Wollstonecraft Hall Book 1)
279074,2022-06-15 13:57:28,kng260,Black Autumn,0.99,2.01,1,Black Autumn: Surviving the Crash (The Black Autumn Series Book 1)
279075,2022-06-15 14:02:08,oalx64,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279076,2022-06-15 14:02:54,rzv014,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
279077,2022-06-15 14:08:23,9scp63,Remember Me?,0.99,2.01,1,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
279078,2022-06-15 14:09:02,whhp20,Path Of A Novice,2.99,0.0,0,Path of a Novice: The Silvan Book I
279079,2022-06-15 14:09:54,geak21,Visitor,0.99,0.0,0,Visitor (Transcendence Book 1)
279080,2022-06-15 14:10:31,opir15,Herland,0.99,2.01,1,"Herland (1915) (includes ""The Yellow Wallpaper"")"
279081,2022-06-15 14:11:32,vzib41,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
279082,2022-06-15 14:16:08,1ujo37,Waco: A Survivor's Story,2.99,0.0,0,Waco: A Survivor's Story
279083,2022-06-15 14:18:44,hurq42,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
279084,2022-06-15 14:40:48,p6mf16,Abducted: A Hades And Persephone Romance,2.99,0.0,0,Abducted: A Hades and Persephone Romance
279085,2022-06-15 14:41:21,gdb734,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
279086,2022-06-15 14:54:04,nrj330,Deadly Games,2.99,0.009999999999999787,1,Deadly Games: A Cavendish & Walker Novel - Book 1
279087,2022-06-15 14:59:53,trtl66,Where Away,0.99,0.0,0,Where Away (Illustrated): The Story of the USS Marblehead
279088,2022-06-15 15:12:34,negp12,I Survived To Tell,0.99,0.0,0,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
279089,2022-06-15 15:14:38,dniu42,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
